3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  1
3  sending request vote to the follower  0
3  sending request vote to the follower  2
2023-08-21 06:33:33.662678477 +0000 UTC m=+37.373689639 ,  2023-08-21 06:33:33.719053456 +0000 UTC m=+37.430064618 ,  56374839
2023-08-21 06:33:33.74848207 +0000 UTC m=+37.459493212 ,  2023-08-21 06:33:33.813913529 +0000 UTC m=+37.524924701 ,  65431349
2023-08-21 06:33:34.108934563 +0000 UTC m=+37.819945736 ,  2023-08-21 06:33:34.165447172 +0000 UTC m=+37.876458344 ,  56512458
2023-08-21 06:33:34.194632638 +0000 UTC m=+37.905643780 ,  2023-08-21 06:33:34.259133402 +0000 UTC m=+37.970144574 ,  64500664
2023-08-21 06:33:34.55344516 +0000 UTC m=+38.264456312 ,  2023-08-21 06:33:34.619009819 +0000 UTC m=+38.330020991 ,  65564549
2023-08-21 06:33:34.648147815 +0000 UTC m=+38.359158957 ,  2023-08-21 06:33:34.712623974 +0000 UTC m=+38.423635126 ,  64476089
2023-08-21 06:33:35.006793483 +0000 UTC m=+38.717804665 ,  2023-08-21 06:33:35.072251001 +0000 UTC m=+38.783262173 ,  65457378
2023-08-21 06:33:35.101577101 +0000 UTC m=+38.812588274 ,  2023-08-21 06:33:35.164932687 +0000 UTC m=+38.875943829 ,  63355495
2023-08-21 06:33:35.459412171 +0000 UTC m=+39.170423313 ,  2023-08-21 06:33:35.522800508 +0000 UTC m=+39.233811680 ,  63388217
2023-08-21 06:33:35.551983569 +0000 UTC m=+39.262994751 ,  2023-08-21 06:33:35.617507613 +0000 UTC m=+39.328518785 ,  65523893
2023-08-21 06:33:35.912542082 +0000 UTC m=+39.623553254 ,  2023-08-21 06:33:35.97784643 +0000 UTC m=+39.688857592 ,  65304208
2023-08-21 06:33:36.006812252 +0000 UTC m=+39.717823404 ,  2023-08-21 06:33:36.071338665 +0000 UTC m=+39.782349827 ,  64526292
2023-08-21 06:33:36.366234834 +0000 UTC m=+40.077246006 ,  2023-08-21 06:33:36.422529903 +0000 UTC m=+40.133541065 ,  56294929
2023-08-21 06:33:36.451820156 +0000 UTC m=+40.162831308 ,  2023-08-21 06:33:36.516158224 +0000 UTC m=+40.227169396 ,  64337948
2023-08-21 06:33:36.81121774 +0000 UTC m=+40.522228892 ,  2023-08-21 06:33:36.876696147 +0000 UTC m=+40.587707309 ,  65478287
2023-08-21 06:33:36.905869409 +0000 UTC m=+40.616880551 ,  2023-08-21 06:33:36.970690016 +0000 UTC m=+40.681701158 ,  64820537
2023-08-21 06:33:37.265616993 +0000 UTC m=+40.976628145 ,  2023-08-21 06:33:37.331288413 +0000 UTC m=+41.042299585 ,  65671300
2023-08-21 06:33:37.360394299 +0000 UTC m=+41.071405441 ,  2023-08-21 06:33:37.424943885 +0000 UTC m=+41.135955027 ,  64549526
2023-08-21 06:33:37.719520511 +0000 UTC m=+41.430531653 ,  2023-08-21 06:33:37.778846833 +0000 UTC m=+41.489858005 ,  59326222
2023-08-21 06:33:37.808011129 +0000 UTC m=+41.519022291 ,  2023-08-21 06:33:37.867669186 +0000 UTC m=+41.578680358 ,  59657947
2023-08-21 06:33:38.164305274 +0000 UTC m=+41.875316416 ,  2023-08-21 06:33:38.226604469 +0000 UTC m=+41.937615611 ,  62299124
2023-08-21 06:33:38.255710204 +0000 UTC m=+41.966721346 ,  2023-08-21 06:33:38.32039774 +0000 UTC m=+42.031408912 ,  64687426
2023-08-21 06:33:38.61464738 +0000 UTC m=+42.325658542 ,  2023-08-21 06:33:38.671097771 +0000 UTC m=+42.382108944 ,  56450271
2023-08-21 06:33:38.700393785 +0000 UTC m=+42.411404927 ,  2023-08-21 06:33:38.764942249 +0000 UTC m=+42.475953422 ,  64548334
2023-08-21 06:33:39.060156237 +0000 UTC m=+42.771167399 ,  2023-08-21 06:33:39.117626701 +0000 UTC m=+42.828637873 ,  57470324
2023-08-21 06:33:39.146779595 +0000 UTC m=+42.857790737 ,  2023-08-21 06:33:39.2112699 +0000 UTC m=+42.922281072 ,  64490205
2023-08-21 06:33:39.506538068 +0000 UTC m=+43.217549240 ,  2023-08-21 06:33:39.562038259 +0000 UTC m=+43.273049431 ,  55500051
2023-08-21 06:33:39.591191955 +0000 UTC m=+43.302203107 ,  2023-08-21 06:33:39.655891263 +0000 UTC m=+43.366902435 ,  64699188
2023-08-21 06:33:39.950525618 +0000 UTC m=+43.661536790 ,  2023-08-21 06:33:40.006920816 +0000 UTC m=+43.717931988 ,  56395068
2023-08-21 06:33:40.036127662 +0000 UTC m=+43.747138834 ,  2023-08-21 06:33:40.101777732 +0000 UTC m=+43.812788904 ,  65649940
2023-08-21 06:33:40.396298803 +0000 UTC m=+44.107309975 ,  2023-08-21 06:33:40.453791839 +0000 UTC m=+44.164803001 ,  57492886
2023-08-21 06:33:40.482922081 +0000 UTC m=+44.193933233 ,  2023-08-21 06:33:40.547460556 +0000 UTC m=+44.258471718 ,  64538335
2023-08-21 06:33:40.842402219 +0000 UTC m=+44.553413361 ,  2023-08-21 06:33:40.90797328 +0000 UTC m=+44.618984462 ,  65570931
2023-08-21 06:33:40.937196397 +0000 UTC m=+44.648207549 ,  2023-08-21 06:33:41.00170742 +0000 UTC m=+44.712718572 ,  64510933
2023-08-21 06:33:41.296457303 +0000 UTC m=+45.007468475 ,  2023-08-21 06:33:41.362014487 +0000 UTC m=+45.073025649 ,  65557034
2023-08-21 06:33:41.391093883 +0000 UTC m=+45.102105055 ,  2023-08-21 06:33:41.455260708 +0000 UTC m=+45.166271880 ,  64166685
2023-08-21 06:33:41.74990963 +0000 UTC m=+45.460920772 ,  2023-08-21 06:33:41.814463343 +0000 UTC m=+45.525474505 ,  64553603
2023-08-21 06:33:41.843692451 +0000 UTC m=+45.554703603 ,  2023-08-21 06:33:41.908484023 +0000 UTC m=+45.619495195 ,  64791452
2023-08-21 06:33:42.203002239 +0000 UTC m=+45.914013401 ,  2023-08-21 06:33:42.268473501 +0000 UTC m=+45.979484673 ,  65471122
2023-08-21 06:33:42.297632367 +0000 UTC m=+46.008643539 ,  2023-08-21 06:33:42.363343061 +0000 UTC m=+46.074354233 ,  65710384
2023-08-21 06:33:42.657758571 +0000 UTC m=+46.368769733 ,  2023-08-21 06:33:42.714072806 +0000 UTC m=+46.425083978 ,  56314115
2023-08-21 06:33:42.743275695 +0000 UTC m=+46.454286837 ,  2023-08-21 06:33:42.808088607 +0000 UTC m=+46.519099749 ,  64812852
2023-08-21 06:33:43.103194892 +0000 UTC m=+46.814206054 ,  2023-08-21 06:33:43.159691759 +0000 UTC m=+46.870702932 ,  56496747
2023-08-21 06:33:43.188841408 +0000 UTC m=+46.899852550 ,  2023-08-21 06:33:43.253419327 +0000 UTC m=+46.964430469 ,  64577859
2023-08-21 06:33:43.548219424 +0000 UTC m=+47.259230586 ,  2023-08-21 06:33:43.613652205 +0000 UTC m=+47.324663377 ,  65432630
2023-08-21 06:33:43.642748612 +0000 UTC m=+47.353759754 ,  2023-08-21 06:33:43.707450204 +0000 UTC m=+47.418461376 ,  64701091
2023-08-21 06:33:44.001726103 +0000 UTC m=+47.712737305 ,  2023-08-21 06:33:44.058089039 +0000 UTC m=+47.769100211 ,  56362746
2023-08-21 06:33:44.087226013 +0000 UTC m=+47.798237165 ,  2023-08-21 06:33:44.151736385 +0000 UTC m=+47.862747557 ,  64510252
2023-08-21 06:33:44.446061496 +0000 UTC m=+48.157072638 ,  2023-08-21 06:33:44.510570996 +0000 UTC m=+48.221582158 ,  64509380
2023-08-21 06:33:44.539728018 +0000 UTC m=+48.250739160 ,  2023-08-21 06:33:44.603516149 +0000 UTC m=+48.314527321 ,  63788011
2023-08-21 06:33:44.898279195 +0000 UTC m=+48.609290347 ,  2023-08-21 06:33:44.963865805 +0000 UTC m=+48.674876977 ,  65586480
2023-08-21 06:33:44.992991899 +0000 UTC m=+48.704003041 ,  2023-08-21 06:33:45.057982296 +0000 UTC m=+48.768993468 ,  64990267
2023-08-21 06:33:45.352945149 +0000 UTC m=+49.063956291 ,  2023-08-21 06:33:45.418330398 +0000 UTC m=+49.129341571 ,  65385139
2023-08-21 06:33:45.447374808 +0000 UTC m=+49.158385980 ,  2023-08-21 06:33:45.511018878 +0000 UTC m=+49.222030050 ,  63643930
