3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  1
3  sending request vote to the follower  0
3  sending request vote to the follower  2
Commit quorum changed successfully!, time:  1692598147385884119  commit quorum:  [4]
[4]  Meets Latency req:  true  EWMA:  map[0:Id: 0, EWMA: 76792760.456915 1:Id: 1, EWMA: 75901365.176642 2:Id: 2, EWMA: 75357965.575724 4:Id: 4, EWMA: 9181988.990936]
2023-08-21 06:09:11.742440989 +0000 UTC m=+19.957180300 ,  2023-08-21 06:09:11.767999819 +0000 UTC m=+19.982739120 ,  25558750
2023-08-21 06:09:11.797287464 +0000 UTC m=+20.012026765 ,  2023-08-21 06:09:11.816883919 +0000 UTC m=+20.031623240 ,  19596325
2023-08-21 06:09:12.130025119 +0000 UTC m=+20.344764430 ,  2023-08-21 06:09:12.150194051 +0000 UTC m=+20.364933362 ,  20168782
2023-08-21 06:09:12.179457572 +0000 UTC m=+20.394196883 ,  2023-08-21 06:09:12.195330631 +0000 UTC m=+20.410069952 ,  15872919
2023-08-21 06:09:12.489990776 +0000 UTC m=+20.704730097 ,  2023-08-21 06:09:12.512557407 +0000 UTC m=+20.727296718 ,  22566501
2023-08-21 06:09:12.541772065 +0000 UTC m=+20.756511386 ,  2023-08-21 06:09:12.561408535 +0000 UTC m=+20.776147836 ,  19636370
2023-08-21 06:09:12.856349811 +0000 UTC m=+21.071089132 ,  2023-08-21 06:09:12.876296336 +0000 UTC m=+21.091035647 ,  19946334
2023-08-21 06:09:12.905401838 +0000 UTC m=+21.120141159 ,  2023-08-21 06:09:12.927175525 +0000 UTC m=+21.141914846 ,  21773456
2023-08-21 06:09:13.222580876 +0000 UTC m=+21.437320197 ,  2023-08-21 06:09:13.241288605 +0000 UTC m=+21.456027936 ,  18707559
2023-08-21 06:09:13.270441436 +0000 UTC m=+21.485180727 ,  2023-08-21 06:09:13.293640018 +0000 UTC m=+21.508379309 ,  23198252
2023-08-21 06:09:13.588565114 +0000 UTC m=+21.803304435 ,  2023-08-21 06:09:13.607076273 +0000 UTC m=+21.821815584 ,  18511009
2023-08-21 06:09:13.636297814 +0000 UTC m=+21.851037135 ,  2023-08-21 06:09:13.659739584 +0000 UTC m=+21.874478905 ,  23441630
2023-08-21 06:09:13.962574662 +0000 UTC m=+22.177313983 ,  2023-08-21 06:09:13.988072026 +0000 UTC m=+22.202811317 ,  25497264
2023-08-21 06:09:14.017308234 +0000 UTC m=+22.232047545 ,  2023-08-21 06:09:14.037270648 +0000 UTC m=+22.252009970 ,  19962094
2023-08-21 06:09:14.332097398 +0000 UTC m=+22.546836709 ,  2023-08-21 06:09:14.356929598 +0000 UTC m=+22.571668889 ,  24831940
2023-08-21 06:09:14.386115 +0000 UTC m=+22.600854321 ,  2023-08-21 06:09:14.402020261 +0000 UTC m=+22.616759582 ,  15905120
2023-08-21 06:09:14.713652026 +0000 UTC m=+22.928391357 ,  2023-08-21 06:09:14.736248113 +0000 UTC m=+22.950987404 ,  22595766
2023-08-21 06:09:14.765322517 +0000 UTC m=+22.980061838 ,  2023-08-21 06:09:14.78277982 +0000 UTC m=+22.997519152 ,  17457123
[4]  Meets Latency req:  true  EWMA:  map[0:Id: 0, EWMA: 57308931.892361 1:Id: 1, EWMA: 56752206.166442 2:Id: 2, EWMA: 56509977.339566 4:Id: 4, EWMA: 9688950.249507]
2023-08-21 06:09:15.07780266 +0000 UTC m=+23.292541982 ,  2023-08-21 06:09:15.104092237 +0000 UTC m=+23.318831548 ,  26289315
2023-08-21 06:09:15.133181057 +0000 UTC m=+23.347920358 ,  2023-08-21 06:09:15.15973429 +0000 UTC m=+23.374473621 ,  26553043
2023-08-21 06:09:15.465692444 +0000 UTC m=+23.680431765 ,  2023-08-21 06:09:15.483950927 +0000 UTC m=+23.698690238 ,  18258333
2023-08-21 06:09:15.513298956 +0000 UTC m=+23.728038277 ,  2023-08-21 06:09:15.533597935 +0000 UTC m=+23.748337236 ,  20298889
2023-08-21 06:09:15.828202293 +0000 UTC m=+24.042941614 ,  2023-08-21 06:09:15.850712439 +0000 UTC m=+24.065451760 ,  22509995
2023-08-21 06:09:15.879973164 +0000 UTC m=+24.094712485 ,  2023-08-21 06:09:15.902051945 +0000 UTC m=+24.116791266 ,  22078631
2023-08-21 06:09:16.218875061 +0000 UTC m=+24.433614382 ,  2023-08-21 06:09:16.238732056 +0000 UTC m=+24.453471378 ,  19856575
2023-08-21 06:09:16.26807172 +0000 UTC m=+24.482811041 ,  2023-08-21 06:09:16.289222944 +0000 UTC m=+24.503962245 ,  21151133
2023-08-21 06:09:16.583770466 +0000 UTC m=+24.798509787 ,  2023-08-21 06:09:16.604991903 +0000 UTC m=+24.819731224 ,  21221006
2023-08-21 06:09:16.634479956 +0000 UTC m=+24.849219277 ,  2023-08-21 06:09:16.654359704 +0000 UTC m=+24.869098995 ,  19879648
2023-08-21 06:09:16.970361554 +0000 UTC m=+25.185100865 ,  2023-08-21 06:09:16.988322276 +0000 UTC m=+25.203061587 ,  17960602
2023-08-21 06:09:17.017594963 +0000 UTC m=+25.232334284 ,  2023-08-21 06:09:17.043490066 +0000 UTC m=+25.258229407 ,  25894963
2023-08-21 06:09:17.338458061 +0000 UTC m=+25.553197352 ,  2023-08-21 06:09:17.365708007 +0000 UTC m=+25.580447298 ,  27249786
2023-08-21 06:09:17.394919329 +0000 UTC m=+25.609658650 ,  2023-08-21 06:09:17.417461644 +0000 UTC m=+25.632200965 ,  22542165
2023-08-21 06:09:17.720185123 +0000 UTC m=+25.934924414 ,  2023-08-21 06:09:17.746614804 +0000 UTC m=+25.961354095 ,  26429621
2023-08-21 06:09:17.775782533 +0000 UTC m=+25.990521854 ,  2023-08-21 06:09:17.795262117 +0000 UTC m=+26.010001429 ,  19479404
2023-08-21 06:09:18.089963419 +0000 UTC m=+26.304702730 ,  2023-08-21 06:09:18.107878205 +0000 UTC m=+26.322617526 ,  17914666
2023-08-21 06:09:18.13708029 +0000 UTC m=+26.351819611 ,  2023-08-21 06:09:18.164934243 +0000 UTC m=+26.379673555 ,  27853523
2023-08-21 06:09:18.474881322 +0000 UTC m=+26.689620653 ,  2023-08-21 06:09:18.497924781 +0000 UTC m=+26.712664102 ,  23043318
2023-08-21 06:09:18.527144629 +0000 UTC m=+26.741883970 ,  2023-08-21 06:09:18.543716764 +0000 UTC m=+26.758456086 ,  16571685
2023-08-21 06:09:18.838380877 +0000 UTC m=+27.053120198 ,  2023-08-21 06:09:18.867771096 +0000 UTC m=+27.082510407 ,  29390109
2023-08-21 06:09:18.896932092 +0000 UTC m=+27.111671393 ,  2023-08-21 06:09:18.918823882 +0000 UTC m=+27.133563203 ,  21891619
